dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
E9A6A537-90E5-EF11-9341-7C1E52684AD7,2025-02-07 20:15:09.0000000,205 affordable housing units to be built in Québec,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass"">QUÉBEC</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Feb. 7, 2025</span></span> /CNW/ - The governments of <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Canada</span> and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Quebec</span> are continuing to accelerate affordable housing starts across <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Quebec</span>, with 205 units to be built quickly in Québec by Eximm – Complexe de Ville inc. (Eximm). The building, named Le Philippe Phase 2, will provide a home for low- and moderate-income households.</p>
<div xmlns=""http://www.w3.org/1999/xhtml"" class=""PRN_ImbeddedAssetReference"" id=""DivAssetPlaceHolder1"">
<p xmlns=""http://www.w3.org/1999/xhtml"">
                        <a xmlns=""http://www.w3.org/1999/xh",https://www.benzinga.com/pressreleases/25/02/n43571652/205-affordable-housing-units-to-be-built-in-qu-bec,Québec,Canada,N/A,Local,Affordable Housing Development,2025-02-07 19:45:00.0000000,NULL,0,0
DF25B462-16E5-EF11-9341-000D3A1DAC50,2025-02-07 05:43:07.0000000,"In Big Relief For Siddaramaiah, High Court Refuses CBI Inquiry In MUDA Case","In a big relief to Chief Minister Siddaramaiah, the Karnataka High Court has refused a CBI probe into the land scam case linked to the Mysuru Urban Development Authority (MUDA).",https://www.ndtv.com/india-news/in-big-relief-for-siddaramaiah-high-court-refuses-cbi-inquiry-in-muda-case-7654100,Karnataka High Court,India,Not applicable,State,Corporate Corruption,2025-02-07 05:21:00.0000000,191.40000000000000000,0,0
ADDF73F4-18E5-EF11-8EEA-7C1E5214228A,2025-02-07 06:01:27.0000000,Albany Common Council overrides housing veto,The city’s Common Council voted 14-0 during its meeting Monday to override Mayor Kathy Sheehan’s veto of an ordinance designed to encourage more affordable housing in the city. Sheehan vetoed the,https://www.msn.com/en-us/money/realestate/albany-common-council-overrides-housing-veto/ar-AA1yy8jX,Albany,United States,N/A,Local,Government Data Dump of Citizens and Employees,2025-02-06 19:46:00.0000000,323.84000000000000000,0,0
F1FA11A5-72E4-EF11-9341-7C1E521816E0,2025-02-06 10:11:02.0000000,Nikhil Kamath - Bryan Johnson podcast: Mumbai techie offers to improve AQI at Zerodha office with ‘free installation’,"Mumbai Techie offered to reduce the air quality figures at Zerodha's office after noticing high levels of CO2 and PM2.5, according to a post on February 5. This move comes days after Zerodha co-founder Nikhil Kamath's podcast with Bryan Johnson went viral on social media over poor AQI.&amp;nbsp;",https://www.livemint.com/news/trends/nikhil-kamath-bryan-johnson-podcast-mumbai-techie-offers-to-improve-aqi-at-zerodha-office-with-free-installation-11738830771190.html,Mumbai,India,Not applicable,Local,Corporate News,2025-02-06 09:46:54.0000000,167.04000000000000000,0,0
CC8BD820-F1E3-EF11-9341-7C1E52189511,2025-02-05 18:43:55.0000000,"Equal Rights Center Files Accessible Design and Construction Complaints Against Properties in Washington, D.C. and Baltimore","<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">WASHINGTON</span>     </span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Feb. 5, 2025</span></span> /PRNewswire/ -- Today, the Equal Rights Center (ERC) filed two complaints alleging accessible design and construction violations at properties in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Washington, D.C.</span> and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Baltimore, MD</span>. The ERC filed a housing discrimination complaint with the U.S. Department of Housing and Urban Development (HUD) against Chasen Construction LLC d/b/a Chasen Companies and CS 421 South Broadway LLC alleging Fair Housing Act (FHA) violations at The Brixton, an apartment building in <span xmlns=""http://www.w3.org/1999/xhtm",https://www.benzinga.com/pressreleases/25/02/n43504434/equal-rights-center-files-accessible-design-and-construction-complaints-against-properties-in-wash,"Washington, D.C. and Baltimore",United States,United States,Local,Civil Rights News,2025-02-05 18:10:00.0000000,128.80000000000000000,0,0
63818991-EAE3-EF11-8EEA-7C1E5214228A,2025-02-05 17:56:54.0000000,"Senator Mitch McConnell, 82, falls down Senate stairs in latest health scare","Senator Mitch McConnell, 82, fell down the marble Senate staircase Wednesday after voting for Donald Trump's Housing and Urban Development Secretary Scott Turner.",https://www.dailymail.co.uk/news/article-14364691/Senator-Mitch-McConnell-82-falls-senate-stairs-latest-health-scare.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Senate stairs,United States,Not applicable,Local,Local Accidents,2025-02-05 17:48:01.0000000,51.52000000000000000,0,0
F2A14079-F6E3-EF11-8EE9-6045BDEEAF02,2025-02-05 19:22:09.0000000,"Senate confirms Eric Scott Turner as HUD secretary
","The Senate on Wednesday confirmed Eric Scott Turner to lead the Housing and Urban Development Department.
",https://www.washingtontimes.com/news/2025/feb/5/senate-confirms-eric-scott-turner-hud-secretary/?utm_source=RSS_Feed&utm_medium=RSS,United States,United States,N/A,Nation,Government Data Dump of Citizens and Employees,2025-02-05 17:32:02.0000000,728.64000000000000000,0,0
25D72FDB-E9E3-EF11-9341-7C1E52189511,2025-02-05 17:51:51.0000000,Former NFL player Scott Turner confirmed to lead Housing and Urban Development,"President Donald Trump&apos;s pick to lead the Department of Housing and Urban Development was confirmed on Wednesday, becoming the 12th confirmation of his second term.",https://www.foxnews.com/politics/former-nfl-player-scott-turner-confirmed-lead-housing-urban-development,Housing and Urban Development,United States,N/A,National,Government Data Dump of Citizens and Employees,2025-02-05 17:21:16.0000000,728.64000000000000000,0,0
1D68D775-B9E3-EF11-8EEA-7C1E5214228A,2025-02-05 12:05:16.0000000,Biohacker Bryan Johnson walks out of popular podcast after 'bad air quality' in India,"Biohacker Bryan Johnson walked out of popular podcast 'WTF is' because of 'bad air quality' in India, despite wearing an N95 mask and bringing along his own air purifier",https://www.dailystar.co.uk/news/us-news/biohacker-bryan-johnson-walks-out-34618589,India,India,Not applicable,Local,Air Travel News,2025-02-05 11:38:34.0000000,NULL,0,0
40A1295E-B3E3-EF11-8EEA-7C1E5214228A,2025-02-05 11:21:40.0000000,Are these autonomous transport pods the future of sky-high commuting?,"Whoosh to launch a new urban transit system in 2026, offering a unique blend of on-demand service, direct routing and privacy that sets it apart from traditional public transportation.",https://www.foxnews.com/tech/autonomous-transport-pods-future-sky-high-commuting,Sky-high commuting,Not specified,Not specified,Global,Electric and Self driving Vehicles news,2025-02-05 11:00:48.0000000,88.20000000000000000,0,0
15F62201-9DE3-EF11-8EE9-6045BDEEAF02,2025-02-05 08:41:43.0000000,"""Indians Justifiably Outraged"": Bryan Johnson Slams India's Air Quality Again","The study, shared by Bryan Johnson, involved mice being exposed to 12 weeks of low levels of traffic PM2.5 pollutants.",https://www.ndtv.com/india-news/bryan-johnson-slams-indias-poor-air-quality-again-wear-n95-mask-7638305,Not specified,Not specified,Not specified,Community,Environmental News,2025-02-05 07:04:00.0000000,11.70000000000000000,0,0
6EC15467-8CE3-EF11-8EE9-0022481FCA0F,2025-02-05 06:42:54.0000000,"""Wear N95 Mask"": Bryan Johnson Slams India's Poor Air Quality Again","The study, shared by Bryan Johnson, involved mice being exposed to 12 weeks of low levels of traffic PM2.5 pollutants.",https://www.ndtv.com/india-news/bryan-johnson-slams-indias-poor-air-quality-again-wear-n95-mask-7638305,Not specified,Not specified,Not specified,Community,Environmental News,2025-02-05 06:21:21.0000000,11.70000000000000000,0,0
FF62F47B-7BE3-EF11-8EE9-0022481FCA0F,2025-02-05 04:41:38.0000000,Nikhil Kamath's Brother's 'Biggest Takeaway' From Bryan Johnson Podcast,"Bryan Johnson, known for his anti-ageing research, walked out of Nikhil Kamath's 'WTF' podcast midway, citing poor air quality.",https://www.ndtv.com/india-news/nithin-kamaths-biggest-takeaway-from-brothers-podcast-with-bryan-johnson-7637490,Nikhil Kamath's 'WTF' podcast,Not applicable,Not applicable,Local,Celebrity and Entertainment News,2025-02-05 04:20:00.0000000,4.80000000000000000,0,0
E392A4B3-63E3-EF11-9341-002248289EA1,2025-02-05 01:51:27.0000000,"Trump-nominated former NFL player clears Senate hurdle, paving way for confirmation","Trump&apos;s nominee for Housing and Urban Development secretary cleared a procedural vote on Tuesday night, teeing up a final confirmation vote this week.",https://www.foxnews.com/politics/trump-nominated-former-nfl-player-clears-senate-hurdle-paving-way-confirmation,Senate,United States,N/A,Nation,Corporate News,2025-02-05 01:23:23.0000000,397.44000000000000000,0,0
63BEE787-43E3-EF11-9341-002248289EA1,2025-02-04 22:01:06.0000000,"Josh Kraft launches campaign for Boston mayor with call for rent control, pause on White Stadium","Josh Kraft, the billionaire son of Patriots owner Robert Kraft, launched an ambitious campaign for mayor of Boston today, calling for rent control, a boost to affordable housing development and a",https://www.msn.com/en-us/news/politics/josh-kraft-launches-campaign-for-boston-mayor-with-call-for-rent-control-pause-on-white-stadium/ar-AA1ypjb7,"Boston, Massachusetts",United States,Not applicable,Local,Political Scandal,2025-02-04 17:20:00.0000000,220.80000000000000000,0,0
F378578A-0AE3-EF11-8EE9-0022481FCA0F,2025-02-04 15:13:16.0000000,"WNC Expands Affordable Housing Portfolio with $1.8 Billion in Acquisitions, Strengthening Commitment to Housing Solutions Nationwide","<p xmlns=""http://www.w3.org/1999/xhtml"" id=""temp_ReleaseStart""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">IRVINE, Calif.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Feb. 4, 2025</span></span> /PRNewswire/ -- <b xmlns=""http://www.w3.org/1999/xhtml""><a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://c212.net/c/link/?t=0&amp;l=en&amp;o=4354546-1&amp;h=2514211964&amp;u=https%3A%2F%2Fwww.wncinc.com%2F%3Futm_source%3DYear-End%2520Release%26utm_medium%3Dpress%2520release&amp;a=WNC+%26+Associates"" target=""_blank"" rel=""nofollow"" rel=""nofollow"">WNC &amp; Associates</a></b><b xmlns=""http://www.w3.org/1999/xhtml""> (WNC</b>), a nationwide leader in affordable rental housing, announced a milestone year in 2024, with the WNC group of companies acquiring over <b xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http",https://www.benzinga.com/pressreleases/25/02/n43465244/wnc-expands-affordable-housing-portfolio-with-1-8-billion-in-acquisitions-strengthening-commitment,WNC,United States,Not applicable,National,Major Corporate Acquisition,2025-02-04 15:00:00.0000000,364.32000000000000000,0,0
E4522A6F-06E3-EF11-8EE9-0022481FCA0F,2025-02-04 14:43:46.0000000,Yardi Matrix Dissects Affordable Housing Deliveries in Latest Report,"<p xmlns=""http://www.w3.org/1999/xhtml""><i xmlns=""http://www.w3.org/1999/xhtml"">Set to peak in 2025, completions in the sector may taper off in the coming years</i></p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">SANTA BARBARA, Calif.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Feb. 4, 2025</span></span> /PRNewswire/ -- Utilizing new data from the Yardi&#xAE; Matrix affordable housing database, the latest <a xmlns=""http://www.w3.org/1999/xhtml"" href=""https://www.yardimatrix.com/publications/download/file/6789-MatrixResearchBulletin-AffordableHousingReport-0225?signup=false"" target=""_blank"" rel=""nofollow"" rel=""nofollow"">Yardi Matrix report</a> on affordable housing explores the sector&#39;s current state of deliveries and starts.</p>
<div xmlns=""http://www.w3.org/19",https://www.benzinga.com/pressreleases/25/02/n43462148/yardi-matrix-dissects-affordable-housing-deliveries-in-latest-report,Yardi Matrix,Not specified,Not specified,National,Corporate News,2025-02-04 13:56:00.0000000,64.80000000000000000,0,0
223E8944-F9E2-EF11-8EE9-0022481FCA0F,2025-02-04 13:09:33.0000000,In charts: Making sense of air pollution claims by Nikhil Kamath’s podcast guest,"American tech millionaire Bryan Johnson made waves in India after walking out of a podcast with Nikhil Kamath, citing poor air quality as a major health concern. Here's a closer look at the alarming impact of air pollution.",https://www.livemint.com/news/india/in-charts-air-pollution-zerodha-nikhil-kamath-bryan-johnson-who-lung-cancer-pm2-5-air-quality-index-smoking-11738667547251.html,Charts,Not applicable,Not applicable,Global,Disruptive Technology Announcement,2025-02-04 12:46:55.0000000,153.30000000000000000,0,0
B483ADE1-F0E2-EF11-8EEA-7C1E5214228A,2025-02-04 12:09:29.0000000,Nithin Kamath says Bryan Johnson debunked myth about air quality problem: ‘Shouldn’t property prices be…’,"Nithin Kamath reveals that &amp;nbsp;air quality problems are widespread in India, not just in Delhi. A recent AQI reading of over 120 in Bengaluru prompts discussion on the health risks and the need for property prices to reflect air quality levels, urging researchers to explore this topic further.",https://www.livemint.com/news/trends/nithin-kamath-says-bryan-johnson-debunked-myth-about-air-quality-problem-shouldn-t-property-prices-be-11738668085497.html,N/A (not specified),N/A (not specified),N/A (not specified),Local,Corporate News,2025-02-04 11:35:59.0000000,28.80000000000000000,0,0
987F132F-C7E2-EF11-8EE9-6045BDEEAF02,2025-02-04 07:11:06.0000000,"""In India..."": Anti-Ageing Millionaire Walks Out Of Nikhil Kamath Podcast","Tech millionaire Bryan Johnson, known for his anti-ageing research, walked out of a podcast recording with Zerodha co-founder Nikhil Kamath midway, citing poor air quality.",https://www.ndtv.com/india-news/anti-ageing-millionaire-bryan-johnson-walks-out-of-zerodha-ceo-nikhil-kamath-podcast-7629356,Podcast recording,Not applicable,Not applicable,Local,Celebrity and Entertainment News,2025-02-04 06:36:00.0000000,4.80000000000000000,0,0
264E312F-C7E2-EF11-8EEA-7C1E5214228A,2025-02-04 07:11:06.0000000,"""In India..."": Anti-Ageing Millionaire Walks Out Of Nikhil Kamath Podcast","Tech millionaire Bryan Johnson, known for his anti-ageing research, walked out of a podcast recording with Zerodha co-founder Nikhil Kamath midway, citing poor air quality.",https://www.ndtv.com/india-news/anti-ageing-millionaire-bryan-johnson-walks-out-of-zerodha-ceo-nikhil-kamath-podcast-7629356,Podcast recording,Not applicable,Not applicable,Local,Celebrity and Entertainment News,2025-02-04 06:36:00.0000000,4.80000000000000000,0,0
21E3EEC7-ADE2-EF11-8EEA-7C1E5214228A,2025-02-04 04:09:13.0000000,Why did Bryan Johnson leave the podcast with Nikhil Kamath early? ‘The problem was…’,"Bryan Johnson abruptly left Nikhil Kamath's podcast, citing poor air quality as a health risk. Despite his efforts to mitigate the issue with an air purifier, he explained that the room's ventilation rendered it ineffective, leading to his early departure. Read more to uncover the details!",https://www.livemint.com/news/trends/why-did-bryan-johnson-leave-the-podcast-with-nikhil-kamath-early-air-quality-pollution-11738639471483.html,Podcast,Not applicable,Not applicable,Local,Celebrity and Entertainment News,2025-02-04 03:39:32.0000000,4.80000000000000000,0,0
E879B832-7AE2-EF11-8EEA-7C1E5214228A,2025-02-03 22:00:04.0000000,GRAP III curbs revoked by CAQM with improvement in city's AQI levels,"The Average Air Quality Index (AQI) of the national capital recorded below 300 mark on Monday, settling at 286, as per the Central Pollution Control Board (CPCB).",https://www.msn.com/en-in/news/India/grap-iii-curbs-revoked-by-caqm-with-improvement-in-citys-aqi-levels/ar-AA1ykMgO,National Capital,India,Not applicable,Nation,Environmental News,2025-02-03 14:29:00.0000000,305.37000000000000000,0,0
5C316400-3DE2-EF11-8EEA-7C1E5214228A,2025-02-03 14:41:58.0000000,GRAP 3 Curbs Revoked In Delhi Amid Dip In Air Pollution,"The Centre's panel on Delhi-NCR's air quality on Monday revoked curbs under stage 3 of the Graded Response Action Plan (GRAP) amid a dip in pollution due to favourable meteorological conditions, according to an official order.",https://www.ndtv.com/india-news/grap-3-curbs-revoked-in-delhi-amid-dip-in-air-pollution-7625485,Delhi-NCR,India,Not applicable,Local,Environmental News,2025-02-03 13:49:43.0000000,135.72000000000000000,0,0
520E1BCA-2BE2-EF11-8EEA-7C1E5214228A,2025-02-03 12:38:39.0000000,Delhi Air Pollution: CAQM revokes GRAP stage 3 restrictions; stages 1 and 2 measures to remain in force,"Delhi air pollution: The Commission for Air Quality Management (CAQM), on Monday, revoked Stage III of the Graded Response Action Plan (GRAP) across Delhi-NCR with immediate effect.",https://www.livemint.com/news/india/grap-delhi-pollution-caqm-grap-stage-3-delhi-11738585712978.html,"Delhi, India",India,Not applicable,Local,Environmental News,2025-02-03 12:34:10.0000000,135.72000000000000000,0,0
76C75B49-B1E1-EF11-8EEA-7C1E5214228A,2025-02-02 22:01:48.0000000,Maken attacks AAP on edu and pollution management,"Congress MP Ajay Maken criticised AAP's governance on Sunday, particularly in education and air pollution management. He quoted numbers to highlight the alleged deterioration in public transport",https://www.msn.com/en-in/news/world/maken-attacks-aap-on-edu-and-pollution-management/ar-AA1yhGZJ,India,India,Not applicable,Local,Education Related News,2025-02-02 18:38:00.0000000,34.80000000000000000,0,0
36CCDD4A-1EE1-EF11-8EE9-0022481FCA0F,2025-02-02 04:29:31.0000000,US: Fire at California’s Martinez Refining Company prompts shelter-in-place order,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/117849312.cms"" />A massive fire erupted at a refinery in California, causing a shelter-in-place order for nearby residents due to air quality concerns. The blaze, triggered by a hydrocarbon leak, resulted in significant sulfur dioxide emissions, posing health risks. Authorities continue to monitor air quality as investigations into the fire's cause proceed.",https://timesofindia.indiatimes.com/world/us/us-fire-at-californias-martinez-refining-company-prompts-shelter-in-place-order/articleshow/117849312.cms,California,United States,N/A,Local,Hazardous Industrial Accident,2025-02-02 03:56:48.0000000,331.20000000000000000,0,0
B98621F6-A3E0-EF11-8EE9-000D3A19F1F5,2025-02-01 13:53:56.0000000,Congestion pricing has been in effect for nearly a month in New York,Congestion pricing began almost a month ago in New York. Drivers are charged up to $9 when they enter Manhattan below 60th Street. That includes most of the city's bridges and tunnels. The goal: To reduce traffic and pollution while providing funding for public transportation. But there's debate brewing about how effective the additional costs will be.,https://www.cbsnews.com/video/congestion-pricing-has-been-in-effect-for-nearly-a-month-in-new-york/,New York,United States,N/A,State,Local Economic Event,2025-02-01 13:47:32.0000000,174.80000000000000000,0,0
1DD25004-07E0-EF11-8EE9-0022481FCA0F,2025-01-31 19:10:27.0000000,"Delhi Records Warmest January Since 2019, Air Quality Sees Improvement","The national capital wrapped up a rather warm January with Friday's maximum temperature reaching 27 degrees Celsius, making it the city's warmest day in the month since 2019.",https://www.ndtv.com/india-news/delhi-records-warmest-january-since-2019-air-quality-sees-improvement-7606962,The national capital,Not applicable,Not applicable,Local,Regional Weather,2025-01-31 18:04:47.0000000,30.00000000000000000,0,0
2A6665B7-FEDF-EF11-8EE9-0022481FCA0F,2025-01-31 18:11:02.0000000,"The governments of Canada and Quebec, the City of Montréal and their partners highlight that more than 900 households will soon have access to affordable housing","<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass"">MONTRÉAL</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Jan. 31, 2025</span></span> /CNW/ - The Government of <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Canada</span>, the Government of <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Quebec</span>, the <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">City of Montreal</span> and its partners in the technical housing resource groups Atelier Habitation Montréal, Groupe CDH and Romel are proud to announce the construction or inauguration of 889 non-market housing units. These living environments will be occupied by more than 570 households by the end of 2025.</p>
<div xmlns=""http://www.w3.org/1999/xhtml"" class=""PRN_ImbeddedAssetReference"" id=""DivAssetPlaceHolder1"">
<p xmlns=""http://www.w3.org/1999/x",https://www.benzinga.com/pressreleases/25/01/n43400137/the-governments-of-canada-and-quebec-the-city-of-montr-al-and-their-partners-highlight-that-more-t,Canada and Quebec,Canada,Quebec,Local,Affordable Housing Construction/Inauguration Event,2025-01-31 17:58:00.0000000,NULL,0,0
773FE50F-7DDF-EF11-8EE9-6045BDEF0D26,2025-01-31 02:42:58.0000000,Greens push for 50c public transport fares for ALL of Australia - and to give millions of families $800 per child,"The Greens have revealed they want to see a public transport flat fee of 50c rolled out across the country, as Adam Bandt responds to Aussies asking who will fund it.",https://www.dailymail.co.uk/news/article-14344379/Greens-push-50c-public-transport-fares-Australia-millions-families-800-child.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Australia,Australia,N/A,Nation,Public Transportation Event,2025-01-31 02:29:31.0000000,199.08000000000000000,0,0
F65527FB-49DF-EF11-8EE9-0022481FCA0F,2025-01-30 20:37:15.0000000,Australia news live: Greens to push for 50c bus and train fares; Victoria police lay charges over ‘Pam the Bird’ graffiti,"<p>Adam Bandt to announce $8.1bn plan to make all public transport fees just 50c a ride. Follow today’s news live</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p><strong>Productivity Commission report on NDIS</strong></p><p>The NDIS Quality and Safeguards Commission was notified of more than 1.7m incidents of unauthorised restrictive practices used against people with disability last financial year, according to a new report.</p> <a href=""https://www.theguardian.com/australia-news/live/2025/jan/31/australia-news-live-antisemitism-anthony-albanese-peter-dutton-dural-caravan-frydenberg-adam-bandt-greens-public-transport-ntwnfb"">Continue reading...</a>",https://www.theguardian.com/australia-news/live/2025/jan/31/australia-news-live-antisemitism-anthony-albanese-peter-dutton-dural-caravan-frydenberg-adam-bandt-greens-public-transport-ntwnfb,Australia,Australia,Not applicable,National,Public Transportation Event,2025-01-30 20:31:34.0000000,199.08000000000000000,0,0
B463CFC6-45DF-EF11-8EE9-000D3A116703,2025-01-30 20:07:14.0000000,Australia news live: Greens to push for 50c bus and train fares; Frydenberg blames Albanese for antisemitism rise,"<p>Adam Bandt to announce $8.1bn plan to make all public transport fees just 50c a ride. Follow today’s news live</p><p><strong>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></strong></p><p>Victorian police have charged a man over a series of ‘Pam the Bird’ images graffitied on city landmarks.</p><p>The 21-year-old man, from Yarraville, was arrested on 30th January, police said in a statement.</p> <a href=""https://www.theguardian.com/australia-news/live/2025/jan/31/australia-news-live-antisemitism-anthony-albanese-peter-dutton-dural-caravan-frydenberg-adam-bandt-greens-public-transport-ntwnfb"">Continue reading...</a>",https://www.theguardian.com/australia-news/live/2025/jan/31/australia-news-live-antisemitism-anthony-albanese-peter-dutton-dural-caravan-frydenberg-adam-bandt-greens-public-transport-ntwnfb,"Victoria, Australia",Australia,N/A,State,Public Transportation Event,2025-01-30 19:57:19.0000000,110.60000000000000000,0,0
0403958F-12DF-EF11-8EE9-7C1E5214228A,2025-01-30 14:00:33.0000000,‘Make ends meet’: Greens call for nationwide rollout of 50c public transport fares in ...,Greens Leader Adam Bandt has called on Prime Minister Anthony Albanese to enact a nationwide public transport fare of 50c – a move he says will save Australians up to $2400 a year.,https://www.theaustralian.com.au/breaking-news/make-ends-meet-greens-call-for-nationwide-rollout-of-50c-public-transport-fares-in-major-election-pitch/news-story/d38f7d8185dbde60513b4b0a0cc7b867,Australia,Australia,Not applicable,Nation,Public Transportation Event,2025-01-30 12:31:00.0000000,199.08000000000000000,0,0
5642A332-FCDE-EF11-8EE9-0022481FCA0F,2025-01-30 11:20:24.0000000,"Ladris Appoints Steve Monaghan as Vice President, AI and Public Safety","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""left"">GRASS VALLEY, Calif., Jan.  30, 2025  (GLOBE NEWSWIRE) -- Steve Monaghan has been named Vice President of AI and Public Safety at <a href=""https://www.globenewswire.com/Tracker?data=-MZRFiDuvGEWtDzZoa68Hr6YowzedUBGcXSkfagvBNy-8Al1aSN3GnSmX_z8HsFF40aqnqfkaDunnsN35MuVYQ=="" rel=""nofollow"" target=""_blank"" rel=""nofollow""><u>Ladris</u></a>, a leading provider of artificial intelligence models that forecast the impact of man-made and climate-driven disasters on life and property. In this newly created position, Monaghan will lead innovative efforts to integrate artificial intelligence into public safety solutions, enhancing disaster response and community resilience.</p>
<p>This newly established role reflects Ladris&#039; vision to push the boundaries of disaster risk management. By creating the position of Vice President of AI and Public Safety, the company is advancing effort",https://www.benzinga.com/pressreleases/25/01/g43330126/ladris-appoints-steve-monaghan-as-vice-president-ai-and-public-safety,Ladris,Not applicable,Not applicable,Global,Artificial Intelligence and Machine Learning,2025-01-30 11:00:00.0000000,88.20000000000000000,0,0
67A4F684-12DF-EF11-8EE9-000D3A116703,2025-01-30 14:00:19.0000000,West Philly Councilmember wants to cut affordable housing red tape,Councilmember Jamie Gauthier is putting forward a package of bills Thursday to boost affordable housing construction by accelerating the permitting process and encouraging the creation of “granny,https://www.msn.com/en-us/money/realestate/west-philly-councilmember-wants-to-cut-affordable-housing-red-tape/ar-AA1y6Qp7,"Philadelphia, Pennsylvania",United States,N/A,Local,Government Data Dump of Citizens and Employees,2025-01-30 10:00:00.0000000,323.84000000000000000,0,0
E431693F-65DE-EF11-8EE9-0022481FCA0F,2025-01-29 17:19:54.0000000,Zapp EV to Announce Financial Results for Fiscal Year 2024,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">LONDON, Jan.  29, 2025  (GLOBE NEWSWIRE) -- <a href=""https://www.globenewswire.com/Tracker?data=k-0trPi23pwJ171UkCKyPpgwl33nBcfxRd8O16qXh5cxnOYP-0z0Sf8TXpKxjg0eLgC_4Z-WeWtUTjLzfgdOWB_f0gQ1OiwQkhlM_pC3BrY="" rel=""nofollow"" target=""_blank"" rel=""nofollow"">Zapp Electric Vehicles Group Limited</a> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ZAPP#NASDAQ"" rel=""nofollow"">ZAPP</a>) (""Zapp EV"" or the ""Company""), owner of ""Zapp"", the British electric vehicle brand on a mission to revolutionise personal urban mobility, today announced it expects to report financial results for the fiscal year 2024 prior to U.S. market hours on January 31, 2025. The release and supporting materials will be available on <a href=""https://www.globenewswire.com/Tracker?data=Tr7QW9_FbpgduFweVIsWzwgPZvD7H6PzBo0tOa95O4d_YN4koMHlXisAi82d5u1EnFev-vpOxB5GMCFbmRnwZr53hP8ZOSIPuPCF-Rl9CTw="" re",https://www.benzinga.com/pressreleases/25/01/g43311420/zapp-ev-to-announce-financial-results-for-fiscal-year-2024,Zapp EV,Not specified,Not specified,Global,Major Corporate Acquisition,2025-01-29 16:55:21.0000000,92.40000000000000000,0,0
